area_name,area_id,date,od21,od22,od23,od24,od25,od26,od27,od28,acquisition_time
上海_上海_上海,101020100,2023-05-29 19h,19,27.0,57.0,东北风,1.0,0.0,80.0,49.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 20h,20,27.0,51.0,东北风,1.0,0.0,83.0,51.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 21h,21,27.0,49.0,东北风,1.0,0.0,85.0,,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 22h,22,26.0,225.0,西南风,0.0,0.0,85.0,50.0,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-29 23h,23,25.0,135.0,东南风,1.0,0.0,88.0,50.0,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 00h,0,25.0,180.0,南风,1.0,0.0,89.0,50.0,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 01h,1,25.0,52.0,东北风,1.0,0.0,91.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 02h,2,,,,,,,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 03h,3,24.0,360.0,北风,0.0,0.0,93.0,62.0,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 04h,4,23.0,24.0,东北风,1.0,0.0,96.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 05h,5,22.0,47.0,东北风,1.0,0.0,98.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 06h,6,22.0,67.0,东北风,1.0,0.0,96.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 07h,7,22.0,71.0,东风,1.0,0.0,93.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 08h,8,23.0,259.0,西风,1.0,0.0,90.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 09h,9,24.0,65.0,东北风,1.0,0.0,87.0,,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-28 14h,14,24.0,197.0,南风,1.0,0.0,57.0,54.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 15h,15,25.0,158.0,南风,2.0,0.0,64.0,56.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 16h,16,24.0,165.0,南风,2.0,0.0,68.0,57.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 17h,17,23.0,162.0,南风,2.0,0.0,68.0,58.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 18h,18,23.0,164.0,南风,2.0,0.0,68.0,62.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 19h,19,22.0,173.0,南风,2.0,0.0,73.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 20h,20,21.0,201.0,南风,1.0,0.0,74.0,63.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 21h,21,20.0,171.0,南风,1.0,0.0,77.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 22h,22,20.0,171.0,南风,1.0,0.0,78.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 23h,23,20.0,175.0,南风,1.0,0.0,81.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 00h,0,20.0,174.0,南风,1.0,0.0,84.0,67.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 01h,1,20.0,161.0,南风,1.0,0.0,85.0,68.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 02h,2,19.0,141.0,东南风,1.0,0.0,86.0,72.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 03h,3,19.0,168.0,南风,1.0,0.0,88.0,77.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 04h,4,19.0,196.0,南风,1.0,0.0,91.0,80.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 05h,5,18.0,21.0,北风,1.0,0.0,91.0,82.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 06h,6,19.0,19.0,北风,1.0,0.0,93.0,82.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 07h,7,21.0,348.0,北风,1.0,0.0,78.0,80.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 08h,8,23.0,332.0,西北风,2.0,0.0,71.0,68.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 09h,9,26.0,37.0,东北风,1.0,0.0,61.0,61.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 10h,10,27.0,31.0,东北风,2.0,0.0,55.0,57.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 11h,11,28.0,77.0,东风,2.0,0.0,48.0,55.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 12h,12,29.0,84.0,东风,2.0,0.0,49.0,79.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 13h,13,27.0,122.0,东南风,4.0,0.0,47.0,88.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 14h,14,27.0,125.0,东南风,3.0,0.0,43.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 15h,15,27.0,130.0,东南风,3.0,0.0,41.0,88.0,2023-05-29 22h:11m
天津_天津_天津,101030100,2023-05-29 16h,16,26.0,140.0,东南风,3.0,0.0,47.0,75.0,2023-05-29 22h:11m
天津_天津_天津,101030100,2023-05-29 17h,17,25.0,152.0,东南风,2.0,0.0,51.0,65.0,2023-05-29 22h:11m
天津_天津_天津,101030100,2023-05-29 18h,18,24.0,127.0,东南风,2.0,0.0,52.0,53.0,2023-05-29 22h:11m
天津_天津_天津,101030100,2023-05-29 19h,19,23.0,139.0,东南风,2.0,0.0,56.0,47.0,2023-05-29 22h:11m
天津_天津_天津,101030100,2023-05-29 20h,20,22.0,144.0,东南风,2.0,0.0,57.0,43.0,2023-05-29 22h:11m
天津_天津_天津,101030100,2023-05-29 21h,21,22.0,161.0,南风,1.0,0.0,57.0,40.0,2023-05-29 22h:11m
天津_天津_天津,101030100,2023-05-29 22h,22,22.0,130.0,东南风,1.0,0.0,54.0,37.0,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-29 23h,23,22.0,6.0,北风,1.0,0.0,60.0,39.0,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 00h,0,21.0,328.0,西北风,1.0,0.0,60.0,43.0,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 01h,1,21.0,37.0,东北风,1.0,0.0,62.0,48.0,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 02h,2,,,,,,,,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 03h,3,21.0,93.0,东风,1.0,0.0,65.0,51.0,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 04h,4,21.0,13.0,北风,1.0,0.0,62.0,,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 05h,5,20.0,335.0,西北风,1.0,0.0,68.0,,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 06h,6,21.0,8.0,北风,2.0,0.0,67.0,,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 07h,7,21.0,230.0,西南风,1.0,0.0,66.0,,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 08h,8,22.0,201.0,南风,1.0,0.0,60.0,,2023-05-30 10h:36m
天津_天津_天津,101030100,2023-05-30 09h,9,24.0,90.0,东风,1.0,0.0,55.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-28 14h,14,28.0,313.0,西北风,2.0,0.0,64.0,50.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 15h,15,29.0,324.0,西北风,2.0,0.0,63.0,49.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 16h,16,30.0,358.0,北风,2.0,0.0,54.0,47.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 17h,17,31.0,352.0,北风,2.0,0.0,54.0,44.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 18h,18,30.0,320.0,西北风,2.0,0.0,58.0,47.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 19h,19,29.0,334.0,西北风,2.0,0.0,61.0,49.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 20h,20,29.0,338.0,北风,2.0,0.0,65.0,,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 21h,21,28.0,343.0,北风,2.0,0.0,67.0,,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 22h,22,28.0,330.0,西北风,2.0,0.0,70.0,54.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-28 23h,23,27.0,320.0,西北风,2.0,0.0,73.0,51.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 00h,0,26.0,317.0,西北风,1.0,0.0,76.0,49.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 01h,1,26.0,348.0,北风,2.0,0.0,77.0,48.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 02h,2,26.0,304.0,西北风,1.0,0.0,80.0,45.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 03h,3,25.0,229.0,西南风,1.0,0.0,81.0,45.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 04h,4,25.0,206.0,西南风,1.0,0.0,83.0,45.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 05h,5,25.0,175.0,南风,1.0,0.0,85.0,44.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 06h,6,25.0,287.0,西风,1.0,0.0,86.0,46.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 07h,7,25.0,65.0,东北风,1.0,0.0,88.0,48.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 08h,8,26.0,309.0,西北风,1.0,0.0,81.0,49.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 09h,9,28.0,52.0,东北风,1.0,0.0,73.0,51.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 10h,10,29.0,71.0,东风,2.0,0.0,68.0,47.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 11h,11,31.0,11.0,北风,1.0,0.0,62.0,46.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 12h,12,32.0,34.0,东北风,2.0,0.0,58.0,47.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 13h,13,33.0,342.0,北风,2.0,0.0,56.0,41.0,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 14h,14,33.0,314.0,西北风,2.0,0.0,54.0,,2023-05-29 14h:24m
重庆_重庆_重庆,101040100,2023-05-29 15h,15,34.0,358.0,北风,2.0,0.0,51.0,50.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 16h,16,34.0,344.0,北风,2.0,0.0,51.0,57.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 17h,17,34.0,334.0,西北风,2.0,0.0,51.0,57.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 18h,18,33.0,345.0,北风,3.0,0.0,52.0,49.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 19h,19,32.0,345.0,北风,3.0,0.0,55.0,46.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 20h,20,31.0,333.0,西北风,3.0,0.0,61.0,50.0,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 21h,21,30.0,337.0,西北风,2.0,0.0,62.0,,2023-05-29 22h:11m
重庆_重庆_重庆,101040100,2023-05-29 22h,22,30.0,303.0,西北风,2.0,0.0,64.0,50.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-29 23h,23,30.0,343.0,北风,2.0,0.0,64.0,51.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 00h,0,29.0,306.0,西北风,2.0,0.0,66.0,47.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 01h,1,29.0,278.0,西风,2.0,0.0,69.0,45.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 02h,2,,,,,,,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 03h,3,26.0,19.0,北风,1.0,0.1,91.0,43.0,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 04h,4,26.0,307.0,西北风,1.0,0.0,94.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 05h,5,26.0,232.0,西南风,1.0,0.0,93.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 06h,6,26.0,214.0,西南风,1.0,0.0,90.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 07h,7,26.0,300.0,西北风,1.0,0.0,87.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 08h,8,27.0,327.0,西北风,1.0,0.0,86.0,,2023-05-30 10h:36m
重庆_重庆_重庆,101040100,2023-05-30 09h,9,27.0,312.0,西北风,2.0,0.0,83.0,51.0,2023-05-30 10h:36m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 13h,13,21.0,330.0,西北风,2.0,0.0,26.0,28.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 14h,14,22.0,339.0,北风,2.0,0.0,28.0,29.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 15h,15,22.0,314.0,西北风,3.0,0.0,27.0,29.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 16h,16,22.0,313.0,西北风,2.0,0.0,28.0,29.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 17h,17,21.0,293.0,西北风,2.0,0.0,27.0,29.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 18h,18,20.0,340.0,北风,3.0,0.0,35.0,28.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 19h,19,19.0,350.0,北风,3.0,0.0,40.0,26.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 20h,20,17.0,351.0,北风,3.0,0.0,44.0,23.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 21h,21,15.0,350.0,北风,2.0,0.0,48.0,26.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 22h,22,15.0,351.0,北风,2.0,0.0,52.0,20.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-28 23h,23,14.0,304.0,西北风,2.0,0.0,54.0,18.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 00h,0,13.0,307.0,西北风,2.0,0.0,53.0,19.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 01h,1,12.0,307.0,西北风,2.0,0.0,57.0,19.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 02h,2,12.0,302.0,西北风,2.0,0.0,58.0,17.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 03h,3,11.0,329.0,西北风,2.0,0.0,62.0,18.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 04h,4,9.0,286.0,西风,2.0,0.0,69.0,20.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 05h,5,12.0,326.0,西北风,2.0,0.0,60.0,26.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 06h,6,13.0,349.0,北风,2.0,0.0,61.0,16.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 07h,7,15.0,355.0,北风,2.0,0.0,58.0,16.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 08h,8,17.0,12.0,北风,2.0,0.0,49.0,18.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 09h,9,18.0,180.0,南风,2.0,0.0,40.0,19.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 10h,10,19.0,6.0,北风,3.0,0.0,37.0,25.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 11h,11,20.0,357.0,北风,3.0,0.0,37.0,24.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 12h,12,21.0,2.0,北风,2.0,0.0,32.0,25.0,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 13h,13,21.0,207.0,西南风,2.0,0.0,28.0,,2023-05-29 14h:24m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 14h,14,21.0,271.0,西风,2.0,0.0,29.0,27.0,2023-05-29 22h:11m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 15h,15,21.0,13.0,北风,1.0,0.0,29.0,28.0,2023-05-29 22h:11m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 16h,16,22.0,332.0,西北风,2.0,0.0,24.0,30.0,2023-05-29 22h:11m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 17h,17,21.0,335.0,西北风,2.0,0.0,28.0,30.0,2023-05-29 22h:11m
黑龙江_哈尔滨_哈尔滨,101050101,2023-05-29 18h,18,17.0,322.0,西北风,2.0,0.0,46.0,30.0,2023-05-29 22h:11m
