area_name,area_id,date,od21,od22,od23,od24,od25,od26,od27,od28,acquisition_time
北京_北京_北京,101010100,2023-05-31 16h,16,26.0,213.0,西南风,3.0,0.0,57.0,,2023-05-31 17h:14m
北京_北京_北京,101010100,2023-05-31 17h,17,25.0,228.0,西南风,2.0,0.0,60.0,64.0,2023-05-31 22h:11m
北京_北京_北京,101010100,2023-05-31 18h,18,25.0,207.0,西南风,2.0,0.0,65.0,63.0,2023-05-31 22h:11m
北京_北京_北京,101010100,2023-05-31 19h,19,24.0,218.0,西南风,2.0,0.0,65.0,62.0,2023-05-31 22h:11m
北京_北京_北京,101010100,2023-05-31 20h,20,23.0,245.0,西南风,1.0,0.0,69.0,61.0,2023-05-31 22h:11m
北京_北京_北京,101010100,2023-05-31 21h,21,22.0,219.0,西南风,1.0,0.0,74.0,,2023-05-31 22h:11m
北京_北京_北京,101010100,2023-05-31 22h,22,21.0,27.0,东北风,1.0,0.0,80.0,64.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-05-31 23h,23,19.0,64.0,东北风,1.0,0.0,87.0,64.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 00h,0,18.0,315.0,西北风,0.0,0.0,90.0,64.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 01h,1,18.0,319.0,西北风,1.0,0.0,92.0,63.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 02h,2,17.0,256.0,西风,1.0,0.0,94.0,63.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 03h,3,17.0,39.0,东北风,1.0,0.0,94.0,63.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 04h,4,16.0,225.0,西南风,0.0,0.0,94.0,63.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 05h,5,16.0,66.0,东北风,1.0,0.0,95.0,61.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 06h,6,17.0,315.0,西北风,0.0,0.0,96.0,59.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 07h,7,19.0,270.0,西风,0.0,0.0,94.0,62.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 08h,8,22.0,267.0,西风,1.0,0.0,83.0,70.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 09h,9,24.0,251.0,西风,2.0,0.0,66.0,73.0,2023-06-01 11h:09m
北京_北京_北京,101010100,2023-06-01 10h,10,26.0,189.0,南风,1.0,0.0,50.0,,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-05-28 13h,13,31.0,90.0,东风,1.0,0.0,52.0,46.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 14h,14,32.0,35.0,东北风,1.0,0.0,47.0,48.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 15h,15,32.0,58.0,东北风,1.0,0.0,48.0,48.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 16h,16,31.0,46.0,东北风,1.0,0.0,51.0,46.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 17h,17,30.0,311.0,西北风,1.0,0.0,55.0,44.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 18h,18,29.0,331.0,西北风,1.0,0.0,63.0,39.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 19h,19,28.0,327.0,西北风,1.0,0.0,70.0,37.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 20h,20,27.0,357.0,北风,1.0,0.0,76.0,31.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 21h,21,26.0,270.0,西风,1.0,0.0,80.0,26.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 22h,22,25.0,5.0,北风,1.0,0.0,86.0,21.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-28 23h,23,25.0,345.0,北风,1.0,0.0,89.0,17.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 00h,0,24.0,346.0,北风,1.0,0.0,92.0,17.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 01h,1,24.0,270.0,西风,0.0,0.0,94.0,17.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 02h,2,24.0,315.0,西北风,1.0,0.0,96.0,16.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 03h,3,24.0,315.0,西北风,0.0,0.0,97.0,16.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 04h,4,23.0,74.0,东风,1.0,0.0,97.0,15.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 05h,5,23.0,69.0,东风,1.0,0.0,97.0,15.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 06h,6,24.0,45.0,东北风,1.0,0.0,96.0,17.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 07h,7,24.0,54.0,东北风,1.0,0.0,92.0,19.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 08h,8,26.0,22.0,北风,1.0,0.0,83.0,26.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 09h,9,28.0,40.0,东北风,1.0,0.0,74.0,30.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 10h,10,31.0,248.0,西风,1.0,0.0,60.0,36.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 11h,11,33.0,43.0,东北风,1.0,0.0,55.0,41.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 12h,12,34.0,340.0,北风,1.0,0.0,51.0,57.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 13h,13,35.0,248.0,西风,1.0,0.0,46.0,105.0,2023-05-29 14h:24m
上海_上海_上海,101020100,2023-05-29 14h,14,36.0,180.0,南风,0.0,0.0,48.0,113.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 15h,15,36.0,128.0,东南风,1.0,0.0,43.0,120.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 16h,16,34.0,40.0,东北风,1.0,0.0,54.0,120.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 17h,17,30.0,38.0,东北风,1.0,0.0,70.0,53.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 18h,18,29.0,36.0,东北风,1.0,0.0,76.0,48.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 19h,19,27.0,57.0,东北风,1.0,0.0,80.0,49.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 20h,20,27.0,51.0,东北风,1.0,0.0,83.0,51.0,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 21h,21,27.0,49.0,东北风,1.0,0.0,85.0,,2023-05-29 22h:11m
上海_上海_上海,101020100,2023-05-29 22h,22,26.0,225.0,西南风,0.0,0.0,85.0,50.0,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-29 23h,23,25.0,135.0,东南风,1.0,0.0,88.0,50.0,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 00h,0,25.0,180.0,南风,1.0,0.0,89.0,50.0,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 01h,1,25.0,52.0,东北风,1.0,0.0,91.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 02h,2,,,,,,,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 03h,3,24.0,360.0,北风,0.0,0.0,93.0,62.0,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 04h,4,23.0,24.0,东北风,1.0,0.0,96.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 05h,5,22.0,47.0,东北风,1.0,0.0,98.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 06h,6,22.0,67.0,东北风,1.0,0.0,96.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 07h,7,22.0,71.0,东风,1.0,0.0,93.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 08h,8,23.0,259.0,西风,1.0,0.0,90.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 09h,9,24.0,65.0,东北风,1.0,0.0,87.0,,2023-05-30 10h:36m
上海_上海_上海,101020100,2023-05-30 10h,10,,,,,,,,2023-05-30 17h:13m
上海_上海_上海,101020100,2023-05-30 11h,11,26.0,337.0,西北风,1.0,0.0,77.0,33.0,2023-05-30 17h:13m
上海_上海_上海,101020100,2023-05-30 12h,12,28.0,60.0,东北风,1.0,0.0,71.0,32.0,2023-05-30 17h:13m
上海_上海_上海,101020100,2023-05-30 13h,13,29.0,262.0,西风,1.0,0.0,69.0,29.0,2023-05-30 17h:13m
上海_上海_上海,101020100,2023-05-30 14h,14,29.0,84.0,东风,1.0,0.0,64.0,32.0,2023-05-30 17h:13m
上海_上海_上海,101020100,2023-05-30 15h,15,28.0,45.0,东北风,1.0,0.0,71.0,36.0,2023-05-30 17h:13m
上海_上海_上海,101020100,2023-05-30 16h,16,28.0,21.0,北风,1.0,0.0,72.0,,2023-05-30 17h:13m
上海_上海_上海,101020100,2023-05-30 17h,17,28.0,321.0,西北风,1.0,0.0,73.0,39.0,2023-05-30 22h:12m
上海_上海_上海,101020100,2023-05-30 18h,18,27.0,54.0,东北风,1.0,0.0,76.0,36.0,2023-05-30 22h:12m
上海_上海_上海,101020100,2023-05-30 19h,19,27.0,63.0,东北风,1.0,0.0,77.0,32.0,2023-05-30 22h:12m
上海_上海_上海,101020100,2023-05-30 20h,20,26.0,54.0,东北风,1.0,0.0,81.0,29.0,2023-05-30 22h:12m
上海_上海_上海,101020100,2023-05-30 21h,21,25.0,36.0,东北风,1.0,0.0,83.0,26.0,2023-05-30 22h:12m
上海_上海_上海,101020100,2023-05-30 22h,22,24.0,69.0,东风,1.0,0.0,85.0,26.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-30 23h,23,24.0,47.0,东北风,1.0,0.0,86.0,28.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 00h,0,23.0,55.0,东北风,1.0,0.0,87.0,28.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 01h,1,23.0,315.0,西北风,1.0,0.0,89.0,26.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 02h,2,22.0,57.0,东北风,1.0,0.0,91.0,28.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 03h,3,22.0,33.0,东北风,1.0,0.0,91.0,26.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 04h,4,22.0,225.0,西南风,1.0,0.0,91.0,28.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 05h,5,22.0,73.0,东风,1.0,0.0,88.0,26.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 06h,6,22.0,81.0,东风,1.0,0.0,85.0,25.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 07h,7,22.0,73.0,东风,1.0,0.0,86.0,23.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 08h,8,23.0,90.0,东风,0.0,0.0,85.0,28.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 09h,9,23.0,271.0,西风,1.0,0.0,85.0,30.0,2023-05-31 10h:51m
上海_上海_上海,101020100,2023-05-31 10h,10,23.0,69.0,东风,1.0,0.0,83.0,33.0,2023-05-31 17h:14m
上海_上海_上海,101020100,2023-05-31 11h,11,23.0,61.0,东北风,1.0,0.0,83.0,38.0,2023-05-31 17h:14m
上海_上海_上海,101020100,2023-05-31 12h,12,25.0,49.0,东北风,1.0,0.0,77.0,39.0,2023-05-31 17h:14m
上海_上海_上海,101020100,2023-05-31 13h,13,27.0,11.0,北风,1.0,0.0,67.0,35.0,2023-05-31 17h:14m
上海_上海_上海,101020100,2023-05-31 14h,14,27.0,270.0,西风,0.0,0.0,69.0,29.0,2023-05-31 17h:14m
上海_上海_上海,101020100,2023-05-31 15h,15,27.0,51.0,东北风,1.0,0.0,68.0,30.0,2023-05-31 17h:14m
上海_上海_上海,101020100,2023-05-31 16h,16,27.0,19.0,北风,1.0,0.0,70.0,31.0,2023-05-31 17h:14m
上海_上海_上海,101020100,2023-05-31 17h,17,26.0,9.0,北风,1.0,0.0,73.0,29.0,2023-05-31 22h:11m
上海_上海_上海,101020100,2023-05-31 18h,18,26.0,24.0,东北风,1.0,0.0,77.0,26.0,2023-05-31 22h:11m
上海_上海_上海,101020100,2023-05-31 19h,19,25.0,360.0,北风,1.0,0.0,79.0,26.0,2023-05-31 22h:11m
上海_上海_上海,101020100,2023-05-31 20h,20,25.0,52.0,东北风,1.0,0.0,80.0,24.0,2023-05-31 22h:11m
上海_上海_上海,101020100,2023-05-31 21h,21,25.0,74.0,东风,1.0,0.0,81.0,25.0,2023-05-31 22h:11m
上海_上海_上海,101020100,2023-05-31 22h,22,24.0,54.0,东北风,1.0,0.0,84.0,24.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-05-31 23h,23,24.0,81.0,东风,1.0,0.0,83.0,22.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 00h,0,23.0,29.0,东北风,1.0,0.0,89.0,20.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 01h,1,23.0,360.0,北风,0.0,0.0,93.0,21.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 02h,2,22.0,180.0,南风,0.0,0.0,93.0,23.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 03h,3,22.0,135.0,东南风,0.0,0.0,93.0,25.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 04h,4,22.0,135.0,东南风,0.0,0.0,91.0,28.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 05h,5,23.0,90.0,东风,0.0,0.0,90.0,29.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 06h,6,23.0,180.0,南风,0.0,0.0,93.0,29.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 07h,7,24.0,135.0,东南风,0.0,0.0,87.0,29.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 08h,8,24.0,80.0,东风,1.0,0.0,85.0,33.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 09h,9,25.0,180.0,南风,1.0,0.0,82.0,33.0,2023-06-01 11h:09m
上海_上海_上海,101020100,2023-06-01 10h,10,27.0,307.0,西北风,1.0,0.0,71.0,,2023-06-01 11h:09m
天津_天津_天津,101030100,2023-05-28 14h,14,24.0,197.0,南风,1.0,0.0,57.0,54.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 15h,15,25.0,158.0,南风,2.0,0.0,64.0,56.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 16h,16,24.0,165.0,南风,2.0,0.0,68.0,57.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 17h,17,23.0,162.0,南风,2.0,0.0,68.0,58.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 18h,18,23.0,164.0,南风,2.0,0.0,68.0,62.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 19h,19,22.0,173.0,南风,2.0,0.0,73.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 20h,20,21.0,201.0,南风,1.0,0.0,74.0,63.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 21h,21,20.0,171.0,南风,1.0,0.0,77.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 22h,22,20.0,171.0,南风,1.0,0.0,78.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-28 23h,23,20.0,175.0,南风,1.0,0.0,81.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 00h,0,20.0,174.0,南风,1.0,0.0,84.0,67.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 01h,1,20.0,161.0,南风,1.0,0.0,85.0,68.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 02h,2,19.0,141.0,东南风,1.0,0.0,86.0,72.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 03h,3,19.0,168.0,南风,1.0,0.0,88.0,77.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 04h,4,19.0,196.0,南风,1.0,0.0,91.0,80.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 05h,5,18.0,21.0,北风,1.0,0.0,91.0,82.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 06h,6,19.0,19.0,北风,1.0,0.0,93.0,82.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 07h,7,21.0,348.0,北风,1.0,0.0,78.0,80.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 08h,8,23.0,332.0,西北风,2.0,0.0,71.0,68.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 09h,9,26.0,37.0,东北风,1.0,0.0,61.0,61.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 10h,10,27.0,31.0,东北风,2.0,0.0,55.0,57.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 11h,11,28.0,77.0,东风,2.0,0.0,48.0,55.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 12h,12,29.0,84.0,东风,2.0,0.0,49.0,79.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 13h,13,27.0,122.0,东南风,4.0,0.0,47.0,88.0,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 14h,14,27.0,125.0,东南风,3.0,0.0,43.0,,2023-05-29 14h:24m
天津_天津_天津,101030100,2023-05-29 15h,15,27.0,130.0,东南风,3.0,0.0,41.0,88.0,2023-05-29 22h:11m
